age,gender,job_type,daily_social_media_time,social_platform_preference,number_of_notifications,work_hours_per_day,perceived_productivity_score,actual_productivity_score,stress_level,sleep_hours,screen_time_before_sleep,breaks_during_work,uses_focus_apps,has_digital_wellbeing_enabled,coffee_consumption_per_day,days_feeling_burnout_per_month,weekly_offline_hours,job_satisfaction_score
25,Female,Student,3.6217133552418095,TikTok,54,6.106530546044169,8.560336717662064,7.562796320592501,9.0,5.3350056925001,1.8474033687371725,10,False,False,1,28,14.60338464820649,
47,Female,IT,3.922122011549164,Facebook,64,4.1851493073197,4.152438568268907,4.028658325736335,7.0,4.771862517159369,1.2848667374278508,2,True,False,2,4,3.642101186939782,5.143716606960674
45,Female,Unemployed,0.1728272310494651,Twitter,59,5.29915471877871,4.438893320774406,3.664691088429176,3.0,,1.7783219205774468,5,False,False,2,26,17.940781241989658,3.5291850416545536
64,Female,Student,1.001905546712743,Telegram,58,11.286416876545427,4.406474880187011,3.9396749082505416,6.0,3.595203114893003,1.8776090936269276,2,True,False,1,28,16.15461059030492,4.277357318246897
49,Male,Health,4.211409761455059,Twitter,64,7.662448797676976,2.805918380406349,3.309354085412048,8.0,8.95992552993658,1.3250139235407727,2,False,False,2,7,7.67756068316964,5.354214255337402
53,Female,Education,5.36700818741086,Instagram,71,6.918017269976972,4.315657572019899,,5.0,8.965486675127226,2.5253465079243376,5,False,False,1,30,21.42632803448269,3.641602090088485
29,Female,Health,3.200427094371031,Telegram,61,9.865357896641328,4.95087278524132,4.44280322574178,8.0,6.873757380930513,0.7900397400836017,4,False,True,0,20,6.189034330410969,
42,Male,Unemployed,2.869574978742813,Telegram,56,3.698565277443244,,3.615089402865765,3.0,7.488446752372644,0.8310424630352439,0,False,False,2,27,13.17211198066185,3.2119458692421463
54,Female,Student,3.841298737541751,TikTok,61,6.089090787973356,5.169567463321164,4.020149045869509,8.0,7.628285033376918,1.3315443619572338,1,True,False,2,30,13.30773545959956,5.259705165170943
31,Male,Unemployed,2.063997768752942,Facebook,59,7.56786222903479,7.435481949208981,,4.0,6.672574682347326,1.3137360578683066,0,False,True,1,25,17.576948928070166,7.269249135955535
46,Female,Education,3.532658604164881,TikTok,56,9.002720421151153,4.936071418077587,4.539917287281016,5.0,6.855880451680389,1.0502605797089817,0,False,False,1,31,19.140007642569905,5.324178168593656
34,Other,IT,4.703376684610055,Telegram,65,5.859806495458573,6.881947514153081,6.71006138614612,8.0,6.42757984188289,1.0595711572712758,7,True,True,0,25,8.544748017509482,5.909967360052343
57,Female,Unemployed,3.160060714432542,TikTok,57,10.721412535521676,4.949416459582573,3.701465725968621,7.0,4.210664223527252,1.329685127935396,8,False,False,2,10,11.201657484369866,4.324388530044486
47,Male,Education,1.219191607858127,Twitter,63,4.529221756781256,6.61398379645367,5.728321074014242,3.0,5.939721626400014,0.0,4,False,False,1,28,0.0,
41,Male,IT,0.3843851728631309,TikTok,63,7.589083324392176,,5.743964864271309,3.0,5.424398823609815,1.387370878801199,4,False,True,1,31,15.608598664075934,6.658464713134727
58,Female,Finance,3.3223499207545606,Telegram,54,5.378610212137456,4.3726983354871685,2.776674551780293,8.0,6.070165788888162,0.0,6,False,True,2,25,8.708676494768333,4.319825344133229
19,Other,Student,6.798708143482568,TikTok,56,4.215589920387898,4.24287098074258,4.313132423379283,9.0,5.353357812852705,1.8648238182725647,4,False,True,3,4,5.673016045382559,4.523655232452376
30,Other,Education,2.4968205018940326,TikTok,74,6.782250141783889,5.067368842293866,4.088296361972531,1.0,4.528147662989662,1.263031923149469,1,False,True,0,27,5.70761212512118,3.3549938107057007
37,Male,Education,3.027059422629799,TikTok,66,10.701878163734731,3.0029705042549564,2.375022193521212,7.0,6.219354580046497,1.2467108117675345,1,False,True,3,27,0.0,2.6548417981684582
19,Female,IT,,Facebook,73,12.0,,5.236615404715139,9.0,7.604682986103131,,4,False,False,2,3,10.200088805769848,5.027177892625211
36,Female,IT,3.736844349780682,Telegram,70,8.32832204409175,7.497782673279359,7.005567371728852,6.0,8.108207410004002,,9,False,False,1,8,6.430519869386499,5.340679255136363
32,Female,Health,0.2882198970893861,Instagram,58,7.872863869616561,4.09245647200065,3.785508916016736,9.0,8.532504296359518,0.0,9,False,False,3,8,32.961365284219426,3.696859271725663
31,Female,Health,4.117727326190849,Facebook,78,7.547115153980385,,3.2535469243870643,4.0,5.686186661148459,1.0577723570402544,5,False,True,5,8,0.0,2.578812307135985
37,Male,Student,,Twitter,61,3.965358157968952,7.242546772201311,6.138646346730889,4.0,6.119411783552847,1.6960659801369746,3,False,False,4,10,6.399656113962177,5.104877294492884
31,Male,Education,2.1621367286129387,Telegram,59,6.983018433193343,3.4867809515313395,,10.0,5.8984020716220975,0.650758675340915,8,True,False,5,16,16.076250446110077,3.912184954773765
30,Other,Finance,3.994450532061169,Facebook,60,8.084012169110004,7.477269552732592,6.301155190873449,5.0,7.407905595482245,0.2667681955084929,3,False,False,1,0,0.8256172304319609,4.891405504588076
40,Male,Finance,4.985575786069015,Instagram,59,7.875702212844555,3.1675926452091496,1.9599046141204977,10.0,5.992434934257079,0.0286506835029625,0,True,False,2,2,5.184983109050987,2.334127087706082
63,Male,Health,0.4771954573704868,Facebook,59,7.73624328144646,4.4329917500850655,3.4957083297103853,1.0,5.721121354309808,0.8403989272930518,8,True,True,1,0,2.8913698258110685,4.718928786848924
43,Female,Unemployed,6.743979461527282,Instagram,61,6.155714396725034,2.120846247781542,2.199368820606268,6.0,4.720977159377831,0.7777211307223321,1,True,False,2,18,0.0,
26,Female,Student,4.002001336530164,TikTok,67,2.59731703112503,5.123631858016918,5.160080120208471,7.0,8.753901254886038,1.6140191486291693,8,False,False,2,22,0.0,3.942519778172485
51,Female,Unemployed,1.9100985725312996,Telegram,56,9.9180191124052,8.689564317610259,7.748402918926317,1.0,7.516488616357054,1.2663952175060054,5,False,True,4,6,18.5809685549467,
62,Female,IT,3.5992968347322223,Telegram,58,4.207718758720194,7.502477088391248,7.009640860147141,5.0,6.1260260076841,0.3709884723826165,4,False,False,3,15,11.934486956241988,8.239682592643101
38,Female,Student,3.734866120099494,Instagram,60,6.423126880199132,4.443857928818924,,1.0,5.0195116727140245,0.3679099084628642,10,True,False,1,30,0.0,3.107288410107237
32,Female,Unemployed,3.895882603970546,Instagram,44,5.947341101974622,5.453610324039128,4.095942678523499,7.0,5.838732765680873,1.6915572403345889,6,True,False,3,13,8.189960828323693,4.3061533259608415
62,Male,Student,2.274146787288557,TikTok,61,6.143627924530569,2.227786729447152,1.7335094025068605,7.0,5.038304567104122,0.3499570806295993,6,False,False,2,28,10.41650708632572,1.826449255679454
29,Male,Finance,,Instagram,66,5.765733099566872,2.7866262741193597,2.7973365374875545,5.0,5.448432589689886,0.9255222601731338,5,False,False,0,25,14.597782839185726,2.021706402293788
51,Female,IT,6.818039242587645,Instagram,68,6.761465251157166,8.70161908882829,8.161181283057113,9.0,4.901496435621939,0.7228194667747632,7,True,True,2,30,4.731534194874025,8.257295093211534
47,Male,Education,1.5732087423654828,Facebook,68,10.030767200228864,6.992674891986439,6.47164751113993,3.0,7.738969959207278,0.4576614154682404,3,False,True,0,26,1.8611511499190776,8.785547163374847
28,Female,Health,,Telegram,65,5.972304113601791,8.535483044998323,7.52490643759941,1.0,6.104465989034834,0.258091951240006,10,False,False,3,20,10.617907080922272,7.7178642265171025
52,Female,Education,,Facebook,65,4.331012586600145,3.509682930762878,2.566226974312132,6.0,7.055933897711626,1.3306563240621696,3,True,False,2,28,24.2504225834528,2.652473765093344
62,Male,Student,,TikTok,59,10.4822296371737,2.75842639156036,2.685444475479588,2.0,5.261349994022641,1.1005657717358528,5,False,False,2,29,9.05776750510001,2.7738016284571563
26,Male,Student,2.2753347789474065,Instagram,71,5.440607236567007,6.500198992856848,5.667191389562211,1.0,5.645729873529295,1.284563397463729,9,False,False,3,12,0.0,5.674522044193637
19,Male,Student,2.426841533393914,Twitter,62,6.86841537243401,8.222136589990127,7.199414103591892,9.0,6.402567227205084,0.3459566423730996,7,False,False,2,20,12.795716808483936,5.063997640168214
56,Female,Student,4.253927878651576,TikTok,49,8.056644938383526,6.440722114171408,5.168071390717575,6.0,5.726436686950692,1.355373844877824,9,True,False,5,27,0.6187409290893786,4.76687724626775
26,Female,Health,0.0,Facebook,46,8.481658078592172,2.300072212444851,2.006462972872374,3.0,6.746612698574746,1.187120081988853,7,False,False,4,14,8.716432743171673,3.284791827908521
62,Male,Student,0.1831342338976451,Instagram,52,7.684531207179599,6.244803453198782,5.24602771365279,8.0,5.5836765976041685,,0,True,False,2,14,0.0,4.588595188189048
29,Female,Student,6.5036596632332735,Instagram,61,5.817220143388473,3.5999217416253013,2.732474986576301,10.0,6.554411657000744,0.5333637697407811,4,False,False,1,7,5.978015325006062,3.94166290483371
50,Female,Education,0.7519898740732227,Facebook,66,8.021204791720145,2.474077157717465,1.982477153007644,1.0,7.719790857851808,0.4696206901983454,0,True,False,1,11,19.49022174736652,
56,Female,Unemployed,4.381069807409355,TikTok,60,3.9023088372875216,6.420989452422723,5.976408248839262,7.0,7.54984870353225,2.252623658268498,4,False,False,4,20,24.084905103717787,5.50137319764614
22,Female,Student,,Facebook,51,8.576398415666178,7.758595247568079,7.006205378232388,10.0,4.680702357278803,1.6644231185133762,9,False,False,2,2,22.445326666433346,6.710395461057996
24,Male,Unemployed,,Telegram,48,6.772253754152288,6.775937877759295,6.3175790512314425,9.0,5.395500278915825,0.5536647649905024,2,True,False,3,2,16.273886905156804,5.64543109604946
50,Male,Finance,3.5443946833369218,Facebook,52,7.462938450937293,2.999578520442623,2.153829206352082,10.0,5.865980737230082,1.5195538443853,6,True,False,0,30,14.233474959233757,0.0265033207877944
48,Female,Finance,5.4129656420617644,Twitter,53,6.301517474779622,,6.5081820772068335,2.0,6.8048135275391655,0.7667038530413532,7,False,True,5,16,16.604511588222596,6.432131811028783
37,Female,Unemployed,4.7386456999026345,TikTok,53,9.485312698324927,6.6589421864248095,6.107883420285294,5.0,7.529979546228594,1.109396589842727,8,False,False,1,1,19.54691097952374,
59,Female,Unemployed,5.844646017581452,TikTok,54,7.666833355605668,5.423176311065992,4.996476297545857,4.0,5.774874865292062,0.0430111274059604,5,False,False,4,18,14.329564581862458,4.101491434811209
18,Female,Education,4.511803371054761,TikTok,55,6.337168546108472,2.2907573653887505,2.683969720955714,6.0,,1.9328236832692216,7,True,False,5,25,15.89008095102659,1.5393123187039683
40,Female,Education,5.030618407725719,Facebook,69,6.375828234013257,8.826954867928709,8.482639431354352,3.0,6.509409568799129,0.1840685380982917,6,False,False,4,21,18.8659843913035,8.354598076990296
19,Male,Health,2.210659962680456,Telegram,53,6.112361133347419,8.905906585086765,,10.0,8.195400001706433,0.6441427599598825,8,False,False,0,23,13.16786357898007,7.282242457023577
58,Female,Finance,1.4567676991150087,Telegram,51,7.528154416838916,7.574677955805447,5.6531239602583785,9.0,8.929275413375603,,5,False,True,2,8,13.447492903847452,4.902607795820988
61,Male,IT,4.576755048651254,Twitter,56,7.636779945250944,3.575847931117301,3.838808669474412,9.0,5.114477491337198,0.0,1,False,False,2,1,9.59063951946336,5.677316222733724
58,Female,Unemployed,0.5905235855980853,Twitter,69,6.674040354292786,6.83643613583926,5.99791517007386,10.0,5.753675540111186,0.8481228040391806,7,False,False,2,31,8.936530681361196,4.223189119881204
39,Female,Unemployed,2.4327036185542483,TikTok,73,5.956933122745487,,6.153100106127534,10.0,7.015170478874054,0.5358088871942033,5,False,False,0,17,3.0059312758221104,
61,Male,Education,,Twitter,70,6.626790176591071,5.199574862532607,4.566455995210709,4.0,5.960288217611032,1.6626219448816326,10,False,False,5,12,18.62813727359485,2.689806530456526
30,Female,Education,1.342659698779442,Facebook,61,8.723161712800527,4.955811851907976,5.099350920415949,2.0,,0.5142686025979366,6,False,False,1,16,11.345519139759933,6.131667021623105
64,Female,Finance,1.9512588829393684,Twitter,72,10.396033494650116,4.273000490570062,3.4706192826555187,1.0,7.929028944330248,,0,False,False,4,25,11.644655972772329,3.1352423571046875
30,Male,IT,1.9782943945251787,Instagram,54,3.7483137204181456,5.502747586882725,4.847526800254558,6.0,4.008768948758615,0.3252228779301056,6,False,False,5,14,14.035660579089644,4.45068955560066
25,Female,Student,5.606235119217629,Telegram,53,8.362641371419798,4.384529024507254,,2.0,6.360316446531172,1.3378839890320515,2,False,False,2,12,0.0,4.97631807013467
43,Female,Finance,0.0,TikTok,54,7.871487277766784,7.535100920657401,6.708639219069461,6.0,6.47330454468565,1.488592838941021,3,True,False,2,18,12.13419648404054,6.407697926119358
49,Female,Health,2.0754487167151474,Instagram,67,8.443149919019984,8.146590082188155,6.564629222492904,1.0,8.440440913659572,1.820143647908652,4,False,True,2,18,18.424895112841384,6.778178507396956
46,Male,Student,,Instagram,69,10.68321612330852,6.746426712550276,6.068356364771885,5.0,8.934591337380391,1.9676315729819664,7,False,False,1,13,8.047156821451287,3.8594203096296273
61,Male,Education,1.591822755968348,Instagram,55,5.14829186960027,7.408213122379168,6.553607295370328,8.0,4.908217532851266,1.7406734342166303,5,True,False,1,9,1.8284695515790848,7.143247493302922
44,Female,Health,,Instagram,80,7.652692386468639,5.328994779426813,4.945902080077078,7.0,,0.4335185916406632,10,False,False,1,7,10.09060417293536,6.841897289026599
25,Female,IT,5.397170297149337,Instagram,57,9.730691107484713,5.570911909144685,6.015820714793637,3.0,,0.2892173185590511,6,True,True,2,8,4.814388090258797,4.626402589473844
65,Female,Health,,TikTok,58,10.54598045709634,6.31731570312008,,2.0,,1.3209944277239976,4,False,False,4,1,13.113951441555953,5.026634578998037
39,Female,Education,,Facebook,48,5.93445217122091,7.116689967183147,6.596119625304383,8.0,8.251586728272358,0.8188864907899747,6,False,False,1,13,8.001351453339462,6.422046579196391
22,Female,IT,3.852803746508287,Twitter,71,5.54327350110877,8.74944929527761,6.9769996106602985,4.0,5.27854291634077,1.5590350773094217,0,False,True,3,21,3.6013714283746907,7.178274305472856
39,Male,IT,3.222817262082841,Telegram,68,8.047395487503458,,7.0805029123005,6.0,4.460489305818386,1.7641956605675069,9,False,False,1,3,12.247166523151618,7.590391595574069
28,Male,IT,3.6738273778938977,Telegram,59,8.829211691706771,6.067058807065314,5.440519678804051,7.0,6.351066557382699,1.6419419649302198,7,True,False,2,16,10.09981235330754,6.655574922069626
44,Female,Student,5.624274948639789,Instagram,55,8.062790644898866,8.11861512992936,7.458935210385262,3.0,4.7213988743623805,1.475786923286965,4,False,True,2,14,16.121399273969036,6.817614662259776
34,Female,Unemployed,0.0,TikTok,53,4.365887825367153,,,2.0,6.256008750497857,1.2600119796821114,2,True,True,0,19,22.760353866076247,1.4624071498463116
29,Male,Unemployed,6.0523639441110415,Instagram,58,4.917574060076656,2.2061654738445298,1.48359007648464,9.0,,0.748345401760637,3,False,True,2,4,17.88642037260994,3.6241210338863104
40,Male,IT,2.771259248831827,Instagram,61,6.757440113827411,8.907909783339036,7.556640389164637,2.0,7.68480085116523,0.0615739879691631,3,False,False,2,12,0.0,9.317151626368046
28,Male,Education,1.782117969125243,Facebook,60,5.00794806870758,3.3765914137452984,2.7425804414672244,8.0,3.688960011115215,0.6566307535109965,4,True,False,1,26,2.07542998816073,3.609482467446495
60,Female,IT,3.8586702118015865,TikTok,50,4.470649476310884,2.92413925383463,2.5069649039116606,6.0,8.089114257324766,1.1935963238974636,10,True,False,5,2,9.452683549110754,3.2747254335000626
63,Male,Student,3.7812452805206345,Telegram,52,5.070407483936718,4.444967382859727,3.838921491581153,3.0,3.4941404135735943,1.2724850357201316,4,False,False,3,7,16.594835053945,3.3110016050400914
57,Male,Finance,0.0,Telegram,62,6.537033932960246,8.746541776794398,7.401197911421004,9.0,6.693815342710788,0.3783386867877439,1,False,False,1,24,14.1212661401479,8.06799311249926
63,Female,Education,2.5917416880756354,Twitter,73,6.180700512542587,2.838404391527801,1.8723524187666063,8.0,9.401364708011112,0.5117880753885907,6,True,False,3,16,21.222539542817195,2.207451548268041
48,Male,Student,6.573973235548607,Telegram,69,7.630292680980206,5.56373662032453,,3.0,8.645308131227438,1.1079140906936873,9,False,False,4,17,7.3587922013929985,3.7281345297506574
20,Female,Unemployed,1.3351691873043576,TikTok,61,6.754622492489741,7.77362152336154,,1.0,4.684182460239785,1.4951693475813808,7,False,False,2,24,0.0,
60,Female,Student,6.077445950263972,TikTok,66,8.386326955112914,,1.9453041437835177,4.0,5.752706763085079,0.867883522468088,1,False,False,0,12,1.5832822495801242,1.8110253397022475
27,Female,Unemployed,1.2511932977083022,TikTok,65,8.796162027831956,3.724813887356576,2.8998121758087643,1.0,,0.7259960964397152,4,True,False,2,16,2.158854508731724,3.649105753506997
52,Male,Unemployed,2.2690043619155493,TikTok,47,9.138436465631305,5.394841234968764,5.793965031654213,8.0,10.0,1.4728242110639354,6,False,False,3,17,8.21867984657691,5.69869350775228
